Titulo   Contexto   Fecha   Categoria   Contenido
Estudiantes del Instituto Nacional apoyan continuar la toma: Completarán dos semanas sin clases   El Tribunal Calificador de Elecciones del Instituto Nacional determinó que, tras 1.751 votos, el 60% de los estudiantes apoyó continuar con la medida.Â De esta semana se completarán dos semanas sin clases, sin contar los días perdidos por otras movilizaciones o situaciones a lo largo del año.   24.05.2023   educacion   El pasado martes 16 de mayo fue votada formalmente la toma del Instituto Nacional por parte de sus estudiantes. Esta decisión fue una medida de presión con el objetivo de conseguir respuestas al petitorio que habían entregado a la nueva rectora Carolina Vega. La autoridad señaló a La Tercera que la acción era previsible y que aunque trabajaban para entregar respuestas a los alumnos, estos esfuerzos no bastaron para deponer la toma. Cabe señalar que tras la votación, el Tribunal Calificador de Elecciones del Instituto Nacional determinó que, tras 1.751 votos, el 60% de los estudiantes apoyó continuar con la medida.Â  Ahora, los alumnos permanecerán una semana más en toma, hasta que vuelva a ser votada el martes que viene. De esta semana se completarán dos semanas sin clases, sin contar los días perdidos por otras movilizaciones o situaciones a lo largo del año.
“Alarmante odio racial, clasista y de género”: La carta que más de mil académicos firmaron respaldando a Elisa Loncon   La misiva fue presentada tras el escrutinio a la expresidenta de la CC a raíz del requerimiento por sus antecedentes académicos.   23.05.2023   educacion   Un grupo de 1.261 académicos y académicasÂ de diversas universidades de Chile y el mundo firmaron una carta titulada “Hoy es Elisa Loncon, pero mañana podría ser cualquiera de nosotros”, en la que respaldan a la ex convencional constituyente. Â¿Qué dice la carta? En la misiva, afirman que la lingÃ¼ista mapuche ha sido víctima de un “alarmante odio racial, clasista y de género“.Â  Asimismo, señalan que quienes exigen su información académica “simulan desconocer (para confundir a la opinión pública) o bienÂ ignoran lo que es el mundo universitario y las exigencias que este demanda hacia su comunidad académica”. “Exigir que nuestra colega demuestre sus títulos es desconocer la dinámica y manera en que se trabaja en nuestras universidades y en que se otorgan los títulos y grados, por lo que esa exigencia afecta la confianza en todo el sistema universitario, además de la honra de Elisa Loncon”, añaden en la carta firmada por expertos de universidades como la de Harvard o SÃ£o Paulo. En esta línea, los académicos y académicas explican queÂ en sus respectivos recintos universitarios “existenÂ rigurosos protocolos y reglamentos para la incorporación, permanencia y jerarquización de quienes somos investigadores, investigadoras y docentes contratados y contratadas”. En el texto también se menciona que lo vivido por la expresidenta de la Convencional ConstitucionalÂ puede abrir caminos “que podrían usarse como herramientas de vigilancia epistémica, atentando contra la libertad académica y la autonomía universitaria, lo que no ocurre en Chile desde antes del retorno a la democracia”. “Algunas personas (o bots) en redes sociales, haciendo eco de esta campaña de desprestigio, dicen ‘si no tiene nada que esconder, por qué no entrega sus títulos’, pero exigir esto pone en duda la probidad de nuestras universidades y puede, a largo plazo, sentar un muy mal precedente”, indicaron. “No se puede pedir los títulos, aunque sea por ley de transparencia, sin fundamentos que lo ameriten y por otra, entregar los títulos fuera de las instituciones en las que ella trabaja, instalaría prácticas de hostigamiento que a futuro pueden ser de alto impacto para todas/os aquellas/os académicas/os que tienen voz pública o posicionamiento crítico en la sociedad”, recalcaron. Por otra parte, respecto al cuestionado sabático de Loncon, manifestaron que “estos permisos se otorgan soloÂ cuando un/a investigador/a ha logrado cierta trayectoria y ocurren una vez cada seis o siete años. Para solicitarlos, se debe presentar un Plan de Investigación/Publicaciones muy específico, el que se deberá cumplir de manera estricta durante el periodo”. “O sea, queÂ durante el sabático el o la académica sólo deja de realizar docencia universitaria, pero sigue realizando, ahora intensivamente, investigación, cooperación científica internacional y publicaciones.Â Los sabáticos buscan, por tanto, otorgar un tiempo de dedicación exclusiva para la investigación y así lograr que esta sea más y de mejor calidad”, agregan. Mira la carta completa
UPS en CNN Chile, capítulo 10: El talento es universal, pero las oportunidades no   Conduce: Sebastián Aguirre.   20.05.2023   educacion   En un nuevo capítulo de UPS, Sebastián Aguirre conversó con Tina Rosenfeld, mentora de Endeavor, sobre el ecosistema chileno para emprender. También, en esta nueva edición conocimos todo sobre Lab4U, una startup chilena que logró llevar a colegios vulnerables laboratorios científicos a través de una aplicación móvil, y el columnista Cristian Bustos reflexionó sobre los desafíos de las empresas para ser más sustentables.
Lab4U, el emprendimiento chileno que acerca la ciencia a los más jóvenes   Muchos colegios alrededor del país no tienen acceso a instrumental científico. En este contexto, Lab4U ofrece diversos laboratorios en una sola aplicación móvil.   20.05.2023   educacion   Muchos colegios alrededor del país no tienen acceso a instrumental científico. En este contexto, es que aparece el emprendimiento chileno Lab4U, que logró instalar diversos laboratorios en una aplicación móvil, permitiendo que los y las estudiantes puedan aprender de mejor manera.
Sana Mente 2023, capítulo 9: Los desafíos de la educación parvularia   Conduce: Paloma Ãvila.   20.05.2023   educacion   PROGRAMA COMPLETO 20 MAYO 2023 En nuevo capítulo deÂ Sana MenteÂ enÂ CNN ChileÂ conversamos con Claudia Lagos, subsecretaria de Educación Parvularia, sobre la salud mental de los educadores y educadoras de párvulos, así como de los desafíos de este nivel educativo, especialmente tras la pandemia. Además, en esta edición, conoceremos más sobre la danzaterapia.
Claudia Lagos: “El retorno a la presencialidad definió una nueva realidad de la educación parvularia con bastantes rezagos”   "En entrevista con Sana Mente, la subsecretaria de Educación Parvularia señaló que la asistencia también ""se ha visto perjudicada porque hay todavía muchos prejuicios respecto a la importancia que tiene asistir al jardín o los beneficios de las oportunidades educativas los primeros años de vidaâ."   20.05.2023   educacion   La salud mental de los educadores y educadoras de párvulos es un aspecto especialmente relevante dado el papel que ellos y ellas desempeñan en el desarrollo de los niños y niñas que están a su cuidado. Sin embargo, la situación ha sido compleja, ya que las secuelas de la pandemia todavía siguen latentes. En entrevista con Sana Mente, Claudia Lagos, subsecretaria de Educación Parvularia, sostuvo que “el retorno a la presencialidad definió una nueva realidad de la educación parvularia con bastantes rezagos, porque los niños a nivel inicial fueron los más afectados probablemente producto del encierroâ. En esta línea, un aspecto que se ha visto afectado es la asistencia.Â “Se ha visto perjudicada porque hay todavía muchos prejuicios o ciertas representaciones sociales respecto de, por un lado, la importancia que tiene asistir al jardín o los beneficios de las oportunidades educativas los primeros años de vidaâ. âEstos dos primeros meses, marzo y abril se ha visto un repunte de la asistencia, sobre todo en los niveles sala cuna y medio, que son mejores que los últimos datos que teníamos del 2019. Ahora viene probablemente una etapa de baja, que va a tener mucho que ver con las enfermedades estacionales. Y el problema mayor lo tenemos en los niveles de transiciónâ, afirmó. Desarrollando herramientas socioemocionales Lagos detalló que se encuentran trabajando en fortalecer a las comunidades educativas y a las familias en herramientas socioemocionales. “El hecho de que los adultos también están interferidos emocionalmente y son quienes principalmente median los procesos educativos y de desarrollo de los niños, tiene alta incidencia también en los patrones que los niños van adquiriendo y situaciones que van experimentandoâ. âHay que desarrollar también la capacidad de ser empáticos y de atender las necesidades de los niños y niñas que a veces son invisibilizadas. En general tenemos una idea de que los niños cuando son chiquititos entre que no entienden, no saben o no son afectados por el entorno y eso es algo completamente equivocadoâ, añadió. Referencial Pexels La subsecretaria detalló que desde el Ministerio de Educación lanzaron el âMaletín Socioemocionalâ, el cual es un dispositivo que se encuentra disponible a través de las plataformas del Mineduc. “Puede acceder todo el mundo y considera principalmente recursos, estrategias. Son de sencilla lectura y muy simples de implementar, y permiten de alguna manera abordar situaciones complejas o de difícil manejo en la primera infanciaâ. âAyuda a poder ayudar a los niños a autorregularse en situaciones complejas, cuando experimentan, por ejemplo, una baja tolerancia a la frustración, cuando tienen que poner en juego también estas habilidades con otros (…) Por otro lado, hay muchos recursos orientados a que expresen sus emociones. (…) Es principalmente orientado a eso, que los niños sean capaces de ponerle nombre a sus emociones, que sean capaces de comunicarlasâ, agregó. En este punto, Lagos recalcó que “uno espera que los adultos tengan más capacidad para autorregularse, pero eso no es así (…). Por eso, es importante poder identificar estos recursos, poder identificar también cuáles son los factores que inciden en las relaciones con los otros y también hay herramientas útiles para familias y equipos. Porque, por ejemplo, señala qué hacer cuando uno está sobrepasado, el agobio en la crianza y hay una serie de orientaciones en esa perspectivaâ.
Â¿Adelantar las vacaciones de invierno por virus respiratorios? Ministro Ãvila reitera que “en ningún caso está hoy contemplado”   "En entrevista con CNN Chile, el secretario de Estado explicó que quierenÂ insistir en las medidas de autocuidado. ""Hoy no habría ninguna razón para adelantarlas"", manifestó."   18.05.2023   educacion   El ministro de Educación, Marco Antonio Ãvila, se cerró a la posibilidad de que se adelanten las vacaciones de invierno de cara al aumento de virus respiratorios en la comunidad estudiantil. En entrevista con CNN Chile, el secretario de Estado explicó que desde la cartera quierenÂ insistir en las medidas de autocuidado: “La idea es poder hacer la mayor cantidad de prevención, de la misma forma que los procesos de vacunación este año fueron bastante rigurosos e incluso algunos se adelantaron”. “Hoy no habría ninguna razón para adelantar las vacaciones de invierno. Ahora, es importante señalar que el último día hábil de clases es el 28 de junio y antes las vacaciones siempre eran un poco más centradas en julio, pero eso (el cambio) es porque consideramos la evidencia del año pasado”, agregó. El ministro ÃvilaÂ aclaró que “no es que se hayan adelantado las vacaciones, sino que las vacaciones de este año fueron en un tiempo distintos, considerando la evidencia médica que existía el año pasado“. En esta línea, afirmó que es muy compleja la opción de adelantar las vacaciones.Â “Tuvimos altos porcentajes de inasistencia el año pasado, precisamente porque se instala en las familias que la escuela no es tan importante o que no hay que tomar otras medidas de seguridad. En ningún caso hay hoy contemplado un adelantamiento de las vacaciones de invierno“. Orientaciones para la inclusión de la comunidad LGBTQIA+ Para conmemorar el Día Internacional contra la Homo, Trans y Bifobia, Ãvila y la ministra de la Mujer presentaron las âOrientaciones para el resguardo del bienestar de estudiantes de la diversidad sexual y de géneroâ, que están siendo difundidas en todos los establecimientos educacionales del país. El jefe de la cartera de Educación detalló que esto se debe a la “cantidad de denuncias que hay sobre temas de acoso y violencia asociada a género (…) y a las situaciones de discriminación y violencia contra la población LGBTIQ+“. “Esto está en el marco de la reactivación, esto no es una agenda de nicho, como muchas veces se dice, sino que tiene que ver con las acciones de promoción que el Ministerio de Educación tiene que promover para que las escuelas sean espacios de bienestar”, agregó. Por otra parte, afirmó que hay un compromiso del Gobierno por actualizar una circular “malamente llamada circular trans, que está validada desde el 2017. Lo que hicimos fue una actualización de esa circular y se acompaña de un conjunto de cartillas que son orientadoras para profesores, profesoras, estudiantes, madres, padres y apoderados puedan tomar conciencia sobre lo que significa el cuidado y la valoración de un espacio educativo donde la diversidad, especialmente después de la ley de inclusión que ya tiene varios años, se viva”. “Hemos tenido en lo que va del año tres intentos de suicidio conocidos, uno de ellos lamentablemente se concretó, de estudiantes trans que precisamente han sufrido situaciones de poca comprensión de aquello que están viviendo dentro de los espacios educativos. Entonces, no todas las escuelas son iguales, en no todas hay una formación en estos temas y, por lo tanto, es importante porque son mínimos civilizatorios entender que el mundo es diverso y que las personas de la comunidad LGBTIQ+ somos parte de la sociedad“, cerró. ð³ï¸ââ§ï¸ð³ï¸âðEn este Día Internacional contra la Homofobia, Transfobia y Bifobia, conoce y difunde las Orientaciones temáticas para apoyar la transformación de las comunidades educativas en espacios protectores y de bienestar. Detalles en ðð¼ https://t.co/q9s0Yv6Mxm pic.twitter.com/60bPncBo6f — Ministerio de Educación (@Mineduc) May 17, 2023
Toma indefinida en el Instituto Nacional: Estudiantes piden más psicólogos, baños âplurigenéricosâ y comida vegana   "Los estudiantes también pidieron que se cree un nuevo protocolo en el actuar de Carabineros y dieron a las autoridades correspondientes ""un plazo máximo de cinco días hábiles para la entrega de una respuesta sólida y concreta""."   17.05.2023   educacion   Los estudiantes del Instituto Nacional comenzaron este miércoles una toma carácter indefinidaÂ y presentaron un petitorio a la nueva rectora,Â quien asumió este lunes el cargo. El centro de estudiantes del recinto difundió un compendio de demandas y sus correspondientes soluciones, las que están divididas en corto, mediano y largo plazo. En la misiva señalaron que el propósito es “mejorar las condiciones para la comunidad institutana, construyendo un entorno digno para el aprendizaje, además del crecimiento como persona y ciudadane consciente”. âSe le exige a las autoridades correspondientes un plazo máximo de cinco días hábiles para la entrega de una respuesta sólida y concreta. Todas las respuestas que sean dadas por parte de la municipalidad y Ministerio de Educación deben ser compartidas con una total transparencia, tanto papeleo como dineroâ, agregaron. Â¿Qué piden? Entre otras cosas, los estudiantes piden que se garantice el desarrollo de instancias organizativas, se cree un nuevo protocolo en el actuar de Carabineros, haya cuatro psicólogos o psicólogas por nivel, se incremente los docentes yÂ se hagan mejoras en la infraestructura, incluyendo “baños plurigenéricos“. También solicitaron mayor âcomodidad para personas neurodivergentesâ y que se permita, junto a otras cosas, âel uso de Fidget toys (juguetes antiestrés / jueguetes de autorregulación), audífonos canceladores de ruido y más objetos que puedan facilitar el día a día de una persona neurodivergente en el aula de clasesâ. Asimismo, demandaron opciones vegetarianas y veganas en el menú Junaeb, ya que âcada vez más personas optan por una alimentación basada en productos de origen vegetal, ya sea por razones de salud, éticas o ambientalesâ y mayor flexibilidad en el uniforme. Por otra parte, también se incluyeron demandas âexternasâ, entre las que se incluyen âeducación sexual integral, junto con educación cívica y filosofíaâ, fin al NEM y al ranking, cambios al sistema de admisión a la educación superior y que se derogue la Ley Aula Segura. Revisa el petitorio completo   Ver esta publicación en Instagram   Una publicación compartida de CEIN (@cein.institutonacional)
Covarrubias analiza admisión escolar en Chile: “Hay buenos colegios fuera del sector oriente y quizás los padres no miran”   Conduce: Fernando Paulsen.   17.05.2023   educacion   PROGRAMA COMPLETO DEL MARTES, 16 DE MAYO DE 2023 Julio Covarrubias,Â académico de Arquitectura de la Universidad de Chile, habló sobre elÂ Â Simulador de Admisión Escolar (SAE) Informado, startup de la cual es líder y que,Â a partir de un algoritmo, datos históricos e información del Ministerio de Educación, es capaz de predecir con una exactitud por sobre el 85% cuál es la probabilidad de un alumno de quedar en determinado colegio de preferencia. “Colegios de Vitacura, Lo Barnechea, Las Condes,Â en general, en el sector oriente, los colegios públicos son muy demandados. Â¿Qué es lo que nosotros queremos decirle a los padres? Que hay buenos colegios en otros lados, en otras partes de la ciudad, y que quizá no los están mirando“. En ese sentido, explicó que en otros países no existen grandes diferencias entre “ir al colegio de la esquina o al que está en la comuna de más allá. La calidad de educación no es tan disímil como lo que podría ser acá, y eso también es un desafío para el sistema. Â¿Cómo nosotros somos capaces de nivelar hacia arriba la calidad académica y de convivencia escolar de la distinta oferta de colegios que hay, de manera tal de que yo no me tenga que ir a pelear con los otros padres?”.
Municipio de La Florida descartó brote de tuberculosis en el Colegio Técnico Profesional Vicente Valdés   La Corporación de Salud y Educación, dependiente de la Municipalidad de La Florida, descartó brote de tuberculosis en el centro educativo.   02.05.2023   educacion   Durante la tarde de este martes, la Corporación de Salud y Educación de la Municipalidad de La Florida descartó un brote de tuberculosis en un establecimiento de la comuna. Según informó Janett Fernández, secretaria general de la Corporación de Salud y Educación de La Florida, en el programa Contigo en DirectoÂ de Chilevisión, no existe un brote de tuberculosis en el Colegio Técnico Profesional Vicente Valdés. Además, aseguró que el contagio de la alumna que dio positivo al diagnóstico de tuberculosis no ocurrió dentro del centro educativo. En ese contexto, explicó que la menor de edad acudió al Hospital de La Florida, donde se le detectó la tuberculosis. Posteriormente, siguiendo el protocolo establecido a través del Cesfam Bellavista, se dio la alerta en la primera quincena de marzo. Y se contactó a las personas cercanas a la paciente, incluyendo a sus compañeros de curso, y se tomaron muestras de aproximadamente 56 alumnos.âSe pudo determinar que había un caso confirmado, que es esta menor, y seis que dieron resultados no reactivos”, señaló en el mismo medio. Hoy cazamos mitos y verdades sobre la #Tuberculosis ðð MitoâLa tuberculosis es una enfermdad que no existe Verdadâ Cada año en Chile se enferman 2 mil personas de tuberculosis en Chile ð¨ð± y 10 millones en el mundo ð Acá puedes conocer los síntomas de alerta ð pic.twitter.com/8XFpK6hmjJ — Ministerio de Salud (@ministeriosalud) April 27, 2023
